Time,Year,PI_Name,Title
1785.0,2012,KASPI,TARGET-OF-OPPORTUNITY CHANDRA OBSERVATIONS OF GLITCHING HIGH-B RADIO PULSARS: SEARCHING FOR MAGNETAR METAMORPHOSES
30.0,2012,REA,AN ASYMMETRIC X-RAY NEBULA AROUND THE MAGNETAR SGR1806-20?
120.0,2012,FRUCHTER,THE ASTROPHYSICS OF THE MOST ENERGETIC GAMMA-RAY BURSTS
44.0,2012,PARKINSON,CHANDRA OBSERVATIONS OF 4 FERMI-LAT-DETECTED SUPERNOVA REMNANTS WITH PULSAR-LIKE GAMMA-RAY EMISSION
100.0,2012,CASTRO,STUDYING PARTICLE ACCELERATION AND EJECTA IN NORTHWEST RIM OF THE SUPERNOVA REMNANT RCW 86 WITH CHANDRA
25.0,2012,ALIU,"IDENTIFYING THE TEV GAMMA-RAY SOURCE MGRO J2228+61, FINALLY!"
500.0,2012,KARGALTSEV,A COMPARATIVE STUDY OF TWO OUTSTANDING PULSAR TAILS
95.0,2012,FOX,X-RAY SIGNATURES OF LATE-TIME CIRCUMSTELLAR INTERACTION IN TYPE IIN SUPERNOVAE
30.0,2012,SWARTZ,AN X-RAY STUDY OF GALAXY GROWTH IN NEARBY DWARF IRREGULARS
50.0,2012,YUSEF-ZADEH,THE ORIGIN OF DIFFUSE 6.4 KEV LINE EMISSION FROM TWO CLOUDS NEAR THE GALACTIC CENTER NONTHERMAL FILAMENTS
40.0,2012,APPLETON,MAPPING X-RAYS IN THE SHOCK-HEATED TAFFY BRIDGE: CAN X-RAYS EXPLAIN THE WARM H2?
100.0,2012,BUOTE,THE BARYON AND DARK MATTER PROFILES OF ISOLATED ELLIPTICAL GALAXIES
150.0,2012,CANNING,PROBING GALAXY FORMATION WITH FAST ROTATING ELLIPTICAL GALAXIES
40.0,2012,RAPPAPORT,ARP 143: COLLISIONAL RING GALAXY
114.0,2012,CHARY,THE ORIGIN OF ELEVATED X-RAY EMISSION IN STRONG HALPHA EMITTING GALAXIES
40.0,2012,RAPPAPORT,GALAXIES IN COLLISION: NGC 2207 & IC 2163
240.0,2012,STEFANO,SEEING THROUGH BAADE'S WINDOW: DISCOVERING X-RAY SOURCES THAT HAVE LONG-TERM OPTICAL LIGHT CURVES
71.0,2012,WOLTER,RING GALAXIES AS THE CRADLE OF ULXS
75.0,2012,SUTTON,SEARCHING FOR IMBHS: CHARACTERISING THREE NEW BRIGHT ULX CANDIDATES WITH CHANDRA
25.0,2012,GARCIA,MONITORING M31 FOR BHXNE
90.0,2012,IRWIN,MONITORING A POSSIBLE POST-TIDAL DISRUPTION EVENT (AND BLACK HOLE X-RAY BINARIES) IN NGC1399
150.0,2012,MILLER,TESTING SUPERMASSIVE BLACK HOLE FEEDBACK IN A PRISTINE ENVIRONMENT
121.0,2012,BERG,CHANDRA SURVEY OF THE OLDEST OPEN CLUSTERS
120.0,2012,BAGANOFF,MONITORING THE TIDAL DISRUPTION OF A GAS CLOUD APPROACHING SGR A*
65.3,2012,BRANDT,UNDERSTANDING THE NATURE OF PHL 1811 ANALOGS
60.0,2012,KRAFT,GAS DYNAMICS OF WIDE ANGLE TAIL RADIO GALAXIES: A CHANDRA STUDY OF THE ICM AROUND 3C 130
190.0,2012,POOLEY,DETERMINATION OF DARK MATTER FRACTIONS AND M/L IN ELLIPTICAL GALAXIES
75.0,2012,LIU,X-RAY CONFIRMATION OF OPTICALLY SELECTED KPC-SCALE BINARY AGNS
90.0,2012,LIU,"THE HIERARCHICAL ASSEMBLY OF MASSIVE BLACK HOLES: IDENTIFYING KPC-SCALE TRIPLE AGNS WITH CHANDRA, HST, AND EVLA"
80.0,2012,COORAY,CAUGHT IN THE ACT: X-RAY IMAGING OF THE HIGHEST-REDSHIFT BINARY AGN IN A LENSED SUBMILLIMETER GALAXY MERGER
10.0,2012,HARRIS,KEEPING TABS ON THE UNIQUE JET IN M87 DURING CYCLE 14
80.0,2012,LEVAN,A LATE TIME LOOK AT THE CANDIDATE RELATIVISTIC TIDAL DISRUPTION EVENT SWIFT 2058+0516
35.0,2012,HARRIS,TEV FLARING FROM M87: TRIGGERING CHANDRA TO DETECT AN X-RAY COUNTERPART
200.0,2012,RISALITI,NGC 4945: SPATIALLY RESOLVED SPECTROSCOPY OF THE ``TORUS'
810.0,2012,KOCHANEK,ENERGY DEPENDENT X-RAY MICROLENSING AND THE STRUCTURE OF QUASARS
70.0,2012,HAMANN,THE ENERGETICS AND SHIELDING OF FELOBAL QUASAR OUTFLOWS
40.0,2012,DARLING,"CHANDRA CONFIRMATION OF CANDIDATE INSPIRALING, BINARY, OR RECOILING BLACK HOLES IN NEARBY GALAXIES"
127.0,2012,PERLMAN,3C 111: AN IDEAL GALAXY FOR REAVEALING JET PHYSICS
170.0,2012,BRANDT,A HIGH-RESOLUTION STUDY OF LONG-TERM ABSORPTION VARIATION AND THE X-RAY/UV CONNECTION IN NGC 3783
174.0,2012,KURASZKIEWICZ,THE HERSCHEL LEGACY OF POWERFUL 3C RADIO GALAXIES AND QUASARS II: OBSERVING PROPOSAL.
115.0,2012,GALLO,TESTING THE SLIM DISK SCENARIO FOR ACTIVE INTERMEDIATE MASS BLACK HOLES
180.0,2012,WANG,THE REMARKABLE CASE OF NGC 5252: TURNING CHANDRA INTO A TIME MACHINE
200.0,2012,YOUNG,FEEDBACK IN 3C 277.3
215.0,2012,MAX,ARE DOUBLE-PEAKED OPTICAL EMISSION LINES RELIABLE INDICATORS OF DUAL AGNS?
200.0,2012,KHARB,PROBING THE CAUSES OF THE HIGH/LOW JET POWER DICHOTOMY IN AGN JETS WITH CHANDRA AND HST
300.0,2012,HAGGARD,JOINT CHANDRA/XMM/EVLA MONITORING OF THE GAS CLOUD G2 AS IT ENCOUNTERS SGR A*
435.0,2012,SANDERS,C-GOALS: THE CHANDRA-RBGS SURVEY OF A COMPLETE SAMPLE OF MAJOR-MERGER LIRGS
200.0,2012,LOBBAN,A HIGH-RESOLUTION VIEW OF THE WARM ABSORBER AND IRON LINE IN MRK 1040
100.0,2012,ZEZAS,ARP 299: A CASE STUDY OF ONE OF THE MOST LUMINOUS STAR-FORMING GALAXIES
25.0,2012,FARRAR,CGCG~298-021: X-RAY COUNTERPART TO AN ULTRA HIGH ENERGY COSMIC RAY SOURCE?
280.0,2012,PONTI,X-RAY MONITORING OF SGR A* DURING OUTBURST
64.0,2012,GASTALDELLO,"THE FRONT IN ABELL 1033, A CLUSTER WITH A SPEEDING BCG"
42.0,2012,WONG,MAPPING THE NEAREST NON-COOL CORE CLUSTER OUT TO R200
200.0,2012,CROSTON,THE STRONGEST SHOCK AROUND AN FRII RADIO GALAXY?
380.0,2012,TOZZI,"EXTREME CONSTRAINTS ON ICM PHYSICS AND COSMOLOGY: A DEEP OBSERVATION OF XMMUJ0044, THE MOST DISTANT MASSIVE CLUSTER"
988.0,2012,JONES,A CHANDRA-PLANCK LEGACY PROGRAM FOR MASSIVE CLUSTERS OF GALAXIES
40.0,2012,MILLER,TO THE OUTER LIMITS OF CLUSTERS WITH CHANDRA AND SUZAKU
350.0,2012,RANDALL,A DETAILED STUDY OF THE LONGEST KNOWN RAM PRESSURE STRIPPED TAIL WITH DEEP CHANDRA OBSERVATIONS OF M86
23.0,2012,RANDALL,UNDERSTANDING THE NATURE AND ENVIRONMENT OF RADIO RELICS
131.0,2012,REIPRICH,COMPLETING EHIFLUGCS: THE ULTIMATE PRECISE AND ACCURATE LOCAL BASELINE
100.0,2012,BRODWIN,"X-RAY OBSERVATIONS OF IDCS J1426.5+3508: A VERY MASSIVE, SZ-DETECTED GALAXY CLUSTER AT Z=1.75"
100.0,2012,CLARKE,SHOCK AND COLD FRONT WITH A TAIL? THE EXTREME RELIC CLUSTER ABELL 2443
100.0,2012,RUSSELL,"COLD FRONTS, CAVITIES AND THE DISINTEGRATING COOL CORE IN THE MERGING GALAXY GROUP RXJ0751.3+5012"
200.0,2012,WEEREN,THE 'TOOTHBRUSH-CLUSTER': PROBING PARTICLE ACCELERATION BY MERGER INDUCED SHOCK WAVES
160.0,2012,ALLEN,TRACING A MERGER FROM START TO FINISH IN ABELL 85
60.0,2012,GIACINTUCCI,RXCJ1514.9-1523: A NEW USSRH?
180.0,2012,KRAFT,EXTREME CLUSTER MERGERS - DEEP CHANDRA FOLLOW-UP TO TWO MASSIVE CLUSTER MERGERS AT REDSHIFT 0.25 DETECTED BY PLANCK
500.0,2012,WERNER,RESOLVING THE NEAREST COLD FRONT IN THE SKY: THE CLEANEST EXPERIMENTAL TOOL TO STUDY DETAILED ICM PHYSICS
150.0,2012,VRTILEK,HOT GAS IN SPIRAL-DOMINATED GROUPS: DOES HGC 16 HAVE A HALO?
40.0,2012,WALKER,"JOINT CHANDRA AND SUZAKU EXPLORATION OF THE OUTSKIRTS OF THE NEARBY, X-RAY BRIGHT CENTAURUS CLUSTER"
245.0,2012,MARKEVITCH,RESOLVING KELVIN-HELMHOLTZ INSTABILITIES IN CLUSTER COLD FRONTS
20.0,2012,MURRAY,X-RAY PROPERTIES OF MASSIVE CLUSTERS IN THE LOCAL UNIVERSE
58.0,2012,MURRAY,THE RADIO RELIC/CLUSTER MERGER CONNECTION
230.0,2012,SMAIL,FAR-INFRARED POWERED INVERSE COMPTON HALOS AROUND HIGH-REDSHIFT RADIO GALAXIES
60.0,2012,LEVAN,A CHANDRA/HST SURVEY OF DARK GAMMA-RAY BURSTS AND THEIR HOSTS
170.0,2012,KRONGOLD,ASSESSING THE WHIM DETECTION TOWARDS MKN421
100.0,2012,TANAKA,STUDYING GIANT FILAMENTARY LOBES OF CENTAURUS A
60.0,2012,MACHACEK,MAPPING GALAXY GROUPS AND THE HOT WHIM IN SHAPLEY SUPERCLUSTER FILAMENTS WITH CHANDRA AND SUZAKU
2800.0,2012,CIVANO,THE COSMOS LEGACY SURVEY
45.0,2012,TSUBOI,CHANDRA PILOT SURVEY OF EXTRASOLAR PLANET CANDIDATES
100.0,2013,SOLDI,THE SGR C COMPLEX: A COSMIC RAY DOMINATED REGION?
20.0,2013,TOMSICK,LOCALIZING NUSTAR-DISCOVERED SOURCES IN THE GALACTIC PLANE
60.0,2013,WANG,AN X-RAY VIEW OF HYPERVELOCITY STAR HVS5
25.0,2013,KOBULNICKY,PROBING THE ENERGY THRESHOLD FOR TRIGGERED STAR FORMATION
24.0,2013,MORI,CHANDRA STUDIES OF UNIDENTIFIED X-RAY SOURCES IN THE GALACTIC BULGE
25.0,2013,LEVAN,THE DEMOGRAPHICS OF DARK GAMMA-RAY BURST HOSTS
100.0,2013,MARTINI,THE GROWTH OF THE MOST MASSIVE BLACK HOLES AND GALAXIES: A STUDY OF AGN IN AN OVERDENSITY AT Z=2.53.
96.0,2013,DADDI,HOT GAS EMISSION AND AGN-GALAXY COEVOLUTION AT THE DAWN OF CLUSTER FORMATION
15.0,2013,AJELLO,THE LARGEST COMPLETE SAMPLE OF LOCAL AGN
2000.0,2013,TOWNSLEY,THE TARANTULA -- REVEALED BY X-RAYS (T-REX): A DEFINITIVE CHANDRA INVESTIGATION OF 30 DORADUS
3000.0,2013,BRANDT,THE CHANDRA DEEP FIELD-SOUTH: A PEERLESS ULTRADEEP SURVEY FOR EXPLORING THE DISTANT X-RAY UNIVERSE
520.0,2013,JONES,"CLUSTERS, GALAXIES, AND AGN IN HST FRONTIER FIELDS"
65.0,2013,MANTZ,SETTING THE SCALE: SUPPORTING PRECISION CLUSTER COSMOLOGY WITH CHANDRA OBSERVATIONS OF LOW-Z LENSING CLUSTERS
500.0,2013,KRAFT,HYDRODYNAMICS OF MERGING AND STRIPPING IN THE FORNAX CLUSTER: A DEEP CHANDRA OBSERVATION OF NGC 1404
250.0,2013,ALLEN,"A DEEP STUDY OF RAM-PRESSURE STRIPPING, METAL RIDGES, AND AGN FEEDBACK IN THE OPHIUCHUS CLUSTER"
237.0,2013,HUGHES,CHANDRA OBSERVATIONS OF A COMPLETE SAMPLE OF SZE CLUSTERS FROM ACT
90.0,2013,DONAHUE,UNMASKING GALAXY CLUSTERS MASQUERADING AS QUASARS
120.0,2013,SARAZIN,DID PRECESSING JETS AND/OR A MERGER MAKE A DIAMOND IN ABELL 2626?
59.1,2013,MCDONALD,SEARCHING FOR SIGNATURES OF EPISODIC AGN FEEDBACK IN THE CORE OF THE PHOENIX CLUSTER
40.0,2013,LOVISARI,TO THE VIRIAL RADIUS OF THE MOST LUMINOUS LOCAL GALAXY GROUP: UGC03957
500.0,2013,SANDERS,DEEP IMAGING AND SPECTROSCOPY OF THE CENTAURUS CLUSTER: METALS AND FILAMENTS
110.0,2013,HARDCASTLE,POWERFUL RADIO GALAXIES IN RICH CLUSTERS
180.0,2013,RUDNICK,ABELL 2256: NEW PARADIGMS FOR THERMAL/RELATIVISTIC INTERACTIONS?
205.0,2013,PACAUD,SNAPSHOTS IN THE HISTORY OF DISSOCIATIVE MAJOR MERGERS
51.0,2013,GASTALDELLO,PROBING WITH X-RAY THE MASS DISTRIBUTION IN THE LENSING CLUSTER A1703
100.0,2013,BUOTE,THE MASSIVE FOSSIL CLUSTER RXJ1416.4+2315
100.0,2013,ROMANI,IMAGING SPECTROSCOPY OF THE REMARKABLE HALO OF 4C+37.11
48.0,2013,SUN,RXJ1324.7-5736: ONE OF THE CLOSEST AND BRIGHTEST COOL CORE CLUSTERS
105.0,2013,COMERFORD,A PILOT SEARCH FOR SPATIALLY OFFSET AGN IN GALAXY MERGER REMNANTS
100.0,2013,CHARTAS,THE ULTRAFAST OUTFLOW OF THE LENSED Z=1.51 AGN HS 0810+2554
70.0,2013,MATHUR,THE CURIOUS CASE OF MRK~590
190.0,2013,SCHIRMER,STUDYING AGN EVOLUTION WITH IONIZATION ECHOES
36.0,2013,LAL,A CHANDRA STUDY OF NEARBY HYBRID MORPHOLOGY RADIO SOURCE
280.0,2013,PONTI,X-RAY MONITORING OF SGR A* DURING OUTBURST
250.0,2013,FABBIANO,THE NUCLEAR FE- K SOURCES OF THE MERGER ULIRG ARP220
50.0,2013,LEVAN,LATE TIME MONITORING OF THE EXCEPTIONAL TIDAL DISRUPTION EVENT SWIFT J1644+57
250.0,2013,KRAEMER,RESOLVED SPECTROSCOPY OF THE EXTENDED X-RAY EMISSION IN NGC 4151: NEW INSIGHTS INTO AGN-DRIVEN OUTFLOWS
140.0,2013,VIGNALI,PROBING BLACK HOLE ACCRETION IN BINARY QUASARS AT HIGH REDSHIFTS
50.0,2013,LOHFINK,THE MYSTERY OF NGC 1377 -- AGN FEEDBACK IN A LOW MASS GALAXY?
30.0,2013,KAUFMANN,EXPLORING THE X-RAY - TEV CONNECTION IN BL LACS ON SHORT TIMESCALES
190.0,2013,WORRALL,TESTING RELATIVISTIC FEEDBACK AT CRUCIAL JET POWER
500.0,2013,TOMBESI,UNIFYING X-RAY WINDS IN RADIO GALAXIES WITH CHANDRA HETG
200.0,2013,WILKES,PROBING DARK MATTER IN THE LUMINOUS RADIO GALAXY 3C220.3 AND THE STRUCTURE OF THE Z=2.22 SMG/AGN IT IS LENSING.
200.0,2013,BRAITO,PROBING THE CIRCUMNUCLEAR REGION OF NGC 7582
50.0,2013,PICONCELLI,CHANDRA IMAGING OF THE BRIGHT COMPTON-THICK SEYFERT GALAXY ESO 138-G1
48.0,2013,SATYAPAL,PRE-SELECTING DUAL AGN CANDIDATES USING WISE: A CHANDRA PILOT STUDY
85.0,2013,SIEMIGINOWSKA,DEEP CHANDRA IMAGING OF TWO YOUNGEST RADIO SOURCES
200.0,2013,REINES,AGN-TRIGGERED STAR FORMATION IN THE DWARF GALAXY HENIZE 2-10?
264.0,2013,MASSARO,CONTINUING THE CHANDRA 3CR SNAPSHOT SURVEY: 23 RADIO SOURCES WITH 0.5<Z<1
70.0,2013,HARDCASTLE,JET-DRIVEN OUTFLOWS IN RADIO GALAXIES
10.0,2013,HARRIS,KEEPING TABS ON THE UNIQUE JET IN M87 DURING CYCLE 15
35.0,2013,HARRIS,TRIGGERING CHANDRA TO DETECT AN X-RAY COUNTERPART TO TEV FLARING FROM M87 DURING CYCLE 15
60.0,2013,BRANDT,THE VARIABLE ABSORPTION AND DISRUPTING X-RAY JET OF THE BROAD ABSORPTION LINE RADIO-LOUD QUASAR PG 1004+130
420.0,2013,HAGGARD,MONITORING THE TIDAL DISRUPTION OF THE GAS CLOUD G2 AS IT ENCOUNTERS SGR A*
112.0,2013,LEHMER,TESTING THE UNIVERSALITY OF THE STELLAR IMF USING CHANDRA
75.0,2013,ZEPF,LONG-TERM X-RAY AND OPTICAL STUDY OF THE BLACK HOLE X-RAY BINARIES IN THE ELLIPTICAL GALAXY NGC 4472
130.0,2013,BINDER,THE EFFECT OF INTERMEDIATE-LUMINOSITY TRANSIENTS ON THE X-RAY LUMINOSITY FUNCTIONS OF SPIRAL DISKS
60.0,2013,LIN,CHANDRA OBSERVATION OF THE MOST LUMINOUS OFF-NUCLEAR INTERMEDIATE-MASS BLACK HOLE CANDIDATE
75.0,2013,HORNSCHEMEIER,0.5-30 KEV IMAGING OF STARBURSTS WITH CHANDRA AND NUSTAR
94.8,2013,KAARET,X-RAYS FROM LYMAN BREAK ANALOGS
30.0,2013,THUAN,[NEV] EMISSION AND ULTRALUMINOUS X-RAY SOURCES IN TWO LOW-METALLICITY BLUE COMPACT DWARF GALAXIES
45.0,2013,IRWIN,A FIRST LOOK AT GIANT BULGE-DOMINATED LOW-SURFACE BRIGHTNESS GALAXIES
240.0,2013,MACHACEK,A STUDY OF HYDRODYNAMIC INSTABILITIES IN THE MAJOR MERGER OF GALAXY GROUPS NGC7618 AND UGC12491
90.0,2013,BOGDAN,HOT X-RAY CORONAE: A UNIQUE PROBE OF GALAXY FORMATION MODELS
120.0,2013,BREGMAN,THE MISSING BARYONS AROUND EARLY-TYPE GALAXIES
100.0,2013,WALKER,DETECTING THE HOT GASEOUS HALO AROUND AN EXTREMELY MASSIVE AND RELATIVISTIC JET LAUNCHING SPIRAL GALAXY
120.0,2013,FRUCHTER,THE ASTROPHYSICS OF THE MOST ENERGETIC GAMMA-RAY BURSTS
250.0,2013,PAVAN,DEEP STUDY OF THE 20PC-LONG PRECESSING JET IN IGR J11014-6103
20.0,2013,SODERBERG,THE ENERGETICS AND ENVIRONMENTS OF TYPE IBC SUPERNOVAE
150.0,2013,BORKOWSKI,DYNAMICS OF THE REMNANT OF KEPLER'S TYPE IA SUPERNOVA
160.0,2013,RAY,STATE OF THE SHOCKED PLASMA: X-RAY AND RADIO SIGNATURES FROM TYPE IIP SUPERNOVAE
30.0,2013,DWARKADAS,REVISITING TWO OF THE BRIGHTEST TYPE IINS: HOW THE MIGHTY ARE FALLING - AND PERHAPS RISING AGAIN
150.0,2013,WILLIAMS,DYNAMICS OF A TYPE IA SNR: PROPER MOTIONS IN TYCHO
120.0,2013,RACUSIN,CONSTRAINING THE ENERGETICS OF FERMI-LAT GRBS WITH CHANDRA
90.0,2013,KASPI,WHAT IS THE MAGNETIC FIELD OF MAGNETAR SWIFT J1822.3-1606?
120.0,2013,TROJA,THE COLLIMATION AND ENERGETICS OF SHORT GAMMA-RAY BURSTS
63.0,2013,GOTTHELF,WHERE HAVE ALL THE CENTRAL COMPACT OBJECTS GONE?
30.0,2013,SLANE,FOLLOWING THE TEMPERATURE OF A NEUTRON STAR
100.0,2013,LUCA,DEEP CHANDRA IMAGING OF THE GAMMA-RAY ONLY PULSAR PSR J1135-6055 AND ITS BENT JETS
1955.0,2013,REA,PROMPT STUDY OF MAGNETAR OUTBURSTS WITH CHANDRA
40.0,2013,SAKAMOTO,IDENTIFICATION OF THE HOST GALAXY OF SWIFT SHORT GRBS BY THE CHANDRA SUB-ARCSECOND POSITION
40.0,2013,BERNARDINI,UNVEILING THE NATURE OF CYCLICAL BEHAVIOR IN THE PERIOD EVOLUTION OF THE ANOMALOUS X RAY PULSAR XTE J1810-197
40.0,2013,CHANDRA,THE REMARKABLE X-RAY EVOLUTION OF SN 2010JL
1785.0,2013,KASPI,TARGET-OF-OPPORTUNITY CHANDRA OBSERVATIONS OF GLITCHING HIGH-B RADIO PULSARS: SEARCHING FOR MAGNETAR METAMORPHOSES
60.0,2013,OFEK,TESTING THE SHOCK INTERACTION HYPOTHESIS FOR HYDROGEN-POOR SUPER LUMINOIUS SUPERNOVA
80.0,2013,CHANDRA,TRACING THE X-RAY EMISSION FROM TYPE IIN SUPERNOVAE
30.0,2013,MACCARONE,SN 2012HN: A TIDAL DETONATION EVENT?
40.0,2013,MACCARONE,CALCIUM RICH TRANSIENTS: TIDAL DETONATIONS OF WHITE DWARFS?
120.0,2013,WEISSKOPF,JOINT CHANDRA AND HST MONITORING AND STUDIES OF THE CRAB NEBULA
70.0,2013,WEISSKOPF,PRE-PLANNED TARGET OF OPPORTUNITY (TOO) OBSERVATIONS OF THE CRAB NEBULA UPON THE OCCURRENCE OF THE NEXT GAMMA-RAY FLARE
70.0,2013,TIENGO,MEASURING MAGNETAR DISTANCE FROM THE DUST ECHO OF A BRIGHT BURST
150.0,2013,BURROWS,CHANDRA CYCLE 15 SPATIAL AND SPECTRAL MONITORING OF SN 1987A
60.0,2013,WEN-FAI,MEASURING THE EXPLOSION GEOMETRY OF SHORT GRBS: IMPLICATIONS FOR ENERGETICS AND RATES
99.0,2013,HALPERN,A FIFTEEN-YEAR EPHEMERIS FOR THE CCO PULSAR IN PUPPIS A
30.0,2013,HALPERN,MEASURING THE PROPER MOTION OF THE QUIET PULSAR CALVERA
150.0,2013,CANIZARES,HIGH-RESOLUTION X-RAY SPECTROSCOPY OF THE X-RAY BURSTER AND 11 HZ PULSAR IGR J17480-2446
40.0,2013,FARRELL,RESOLVING A NEW HYPER-LUMINOUS X-RAY SOURCE IN NGC 1511
150.0,2013,STEINER,CONFRONTING IC 10 X-1: DOES THE MOST MASSIVE STELLAR BLACK HOLE ALSO HAVE THE MOST EXTREME SPIN?
150.0,2013,CHAKRABARTY,NARROW LINES FROM A SLOWLY ROTATING NEUTRON STAR
180.0,2013,HEINZ,"TURNING DOWN THE NOISE ON CIRCINUS X-1: A DEEP LOOK AT THE JETS, SHOCKS, AND LOBES AT LOW BACKGROUND"
115.0,2013,HOMAN,THE COOLING NEUTRON STAR IN THE SUPER-EDDINGTON ACCRETOR XTE J1701-462
25.0,2013,HYNES,CONFIRMATION OF THE SYMBIOTIC NATURE OF CXOGBS J173620.2-293338
135.0,2013,PLOTKIN,FOLLOWING A BLACK HOLE X-RAY TRANSIENT AS IT TRANSITIONS TO QUIESCENCE
100.0,2013,ZAND,SEARCH FOR ABSORPTION EDGES IN SUPEREXPANSION BURSTS
50.0,2013,TOMSICK,THE NATURE OF INTEGRAL SOURCES IN THE GALACTIC PLANE
120.0,2013,OSKINOVA,CHANDRA'S STUDY OF THE SLOW PULSAR SXP1062 ASSOCIATED WITH A YOUNG SNR IN THE SMC
60.0,2013,HEIDA,CXOU J122518.6+144545: TYPE IIN SUPERNOVA OR HYPERLUMINOUS X-RAY SOURCE?
26.0,2013,PLOTKIN,A MUTIWAVELENGTH PROBE OF BLACK HOLE ACCRETION FLOWS IN QUIESCENCE
300.0,2013,CACKETT,A DEFINITIVE TEST OF RELATIVISTIC DISK LINES IN NEUTRON STARS
150.0,2013,MARSHALL,SS 433 JET FORMATION
450.0,2013,REIG,X-RAY PULSARS AT VERY LOW MASS ACCRETION RATES
13.0,2013,JONKER,DOES HOLMBERG II X-1 HARBOR AN INTERMEDIATE-MASS BLACK HOLE?
150.0,2013,CORBEL,X-RAY JETS IN MICROQUASARS
30.0,2013,GRENIER,TOO OBSERVATION OF A BRIGHT GALACTIC TRANSIENT DISCOVERED BY FERMI AND SWIFT
130.0,2013,CHAKRABARTY,LETGS SPECTROSCOPY OF THE ULTRACOMPACT BINARY 4U 1626-67
45.0,2013,POOLEY,TRANSIENT LMXBS IN GLOBULAR CLUSTERS
87.0,2013,CHOMIUK,A BLACK HOLE IN THE GALACTIC GLOBULAR CLUSTER M62
150.0,2013,MACCARONE,SEARCHING FOR A METALLICITY EFFECT IN FIELD X-RAY BINARIES
100.0,2013,TRIGO,A STUDY OF THE RELATIVISTIC JET OF 4U 1630-47
4.0,2013,CHAKRABARTY,PRECISE LOCALIZATION OF TRANSIENT LOW-MASS X-RAY BINARIES
105.0,2013,DEGENAAR,OBSERVING A COOLING NEUTRON STAR CRUST IN TERZAN 5
100.0,2013,MILLER,CHANDRA SPECTROSCOPY OF A REMARKABLE NEUTRON STAR
200.0,2013,BOGDANOV,A DEEP SUBARRAY EXPOSURE OF X7 IN 47 TUC: TOWARDS CONSTRAINING NEUTRON STAR STRUCTURE
24.0,2013,POTTSCHMIDT,FILLING THE GAP IN UNDERSTANDING THE WIND STRUCTURE OF HDE 226868 /CYG X-1
40.0,2013,PAIZIS,INVESTIGATING NEW INTEGRAL SOURCES WITH CHANDRA
100.0,2013,NELSON,PROBING MASS EJECTION IN NOVAE WITH HIGH RESOLUTION X-RAY SPECTROSCOPY
100.0,2013,TAKEI,X-RAY DIAGNOSTICS OF EVOLVING NOVA REMNANT IN GK PER
8.0,2013,TAKEI,SPATIAL DIAGNOSTICS OF POTENTIAL X-RAY REMNANTS IN OLD NOVAE T AUR AND DK LAC
85.0,2013,STARRFIELD,A FERMI/LAT TRIGGER OF GRATING OBSERVATIONS OF ONE BRIGHT NOVA IN OUTBURST
60.0,2013,MONTEZ,PROBING SHOCKS OF THE YOUNG PLANETARY NEBULA NGC 7027
50.0,2013,POOLEY,DETERMINING THE NATURE OF AN 18-MINUTE UV SOURCE IN NGC 1851
25.0,2013,KASHYAP,X-RAYING THE SCORPION'S HEART
160.0,2013,HAMAGUCHI,PROBING THE WIND/RADIATIVE INTERACTIONS WITH THE CIRCUMSTELLAR MATERIAL AT PERIASTRON PASSAGE OF ETA CARINAE
125.0,2013,PETIT,TESTING THE WIND-SHOCK PARADIGM FOR B-TYPE STAR X-RAY PRODUCTION WITH THETA CARINAE (B0.2V)
30.0,2013,WOLK,A SNAPSHOT SURVEY OF THE MOST ACTIVE HOT JUPITER SYSTEMS.
600.0,2013,BRICKHOUSE,ACCRETION-DRIVEN PHYSICS ON THE YOUNG STAR BP TAURI
25.0,2013,MELIS,X-RAY EMISSION FROM A RADIO-LOUD HYPERACTIVE L DWARF
80.0,2013,BROWN,MEASURING THE X-RAY EMISSION IMPACTING THE PLANETS ORBITING NEARBY LOW-MASS STARS
40.0,2013,KUHN,INVESTIGATING STAR-FORMATION IN THE FILAMENTS AND BUBBLE OF IC 5146
120.0,2013,SKINNER,CORONAL AND SHOCK EMISSION IN THE ACCRETING T TAURI STAR RY TAU
141.0,2013,POPPENHAEGER,DO EXOPLANETS SPIN UP THEIR HOST STARS?
40.0,2013,SAHAI,INVESTIGATING BINARITY AND ACTIVE ACCRETION IN A NEW CLASS OF AGB STARS WITH FUV EXCESSES
10.0,2013,GUENTHER,CAN X-RAYS CLEAR A CIRCUMSTELLAR DISK IN 2 YEARS?
60.0,2013,SALZ,X-RAY IRRADIATION OF PLANETS WITH ATMOSPHERES AMENABLE TO COMPREHENSIVE FOLLOW-UP
135.0,2013,SCHULZ,WIND PROPERTIES IN A VERY YOUNG PUP
50.0,2013,STELZER,"X-RAYS FROM THE MOST NEARBY BROWN DWARF, WISE1049-5319"
80.0,2013,TORREJON,THE EYE OF THE HURRICANE. EXPLORING THE INNERMOST WIND REGION OF THE MASSIVE STAR QV NOR.
50.0,2013,POOLEY,CATCHING AN FUOR IN THE ACT: CHANDRA TOO OBSERVATIONS OF EXTREME ACCRETION ONTO YOUNG STARS
16.1,2013,GREEN,REJUVENATION OF THE INNOCENT BYSTANDER: TESTING SPIN-UP IN DWARF CARBON STARS
95.0,2013,BEIERSDORFER,HIGH-RESOLUTION OBSERVATIONS OF PROCYON'S FE L-SHELL SOFT X-RAY EMISSION
